question_id,question_title,feedback_passed,final_passed,transition,original_attribution,final_aligned_attribution,error_type,error_code,error_message,num_private_tests
abc302_f,Merge Set,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: 600 != 599,2
abc303_a,Similar String,True,True,feedback_pass_final_pass,solved,solved,accepted,,,12
abc303_b,Discord,True,True,feedback_pass_final_pass,solved,solved,accepted,,,11
abc303_c,Dash,True,True,feedback_pass_final_pass,solved,solved,accepted,,,12
abc303_d,Shift vs. CapsLock,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: 1000000003 != 3,4
abc303_e,A Gift From the Stars,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: 0 0 199998 != 199999,1
abc304_a,First Player,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=1: xuuksvt != dnbp,3
abc304_b,Subscribers,True,True,feedback_pass_final_pass,solved,solved,accepted,,,12
abc304_c,Virus,False,False,feedback_fail_final_fail,unknown,unknown,wrong_answer,-2,Wrong answer at output_line_idx=1: No != Yes,2
abc304_d,A Piece of Cake,False,False,feedback_fail_final_fail,unknown,unknown,time_limit_exceeded,-3,Time Limit Exceeded,1
abc304_e,Good Graph,False,False,feedback_fail_final_fail,spec_induced,spec_induced,time_limit_exceeded,-3,Time Limit Exceeded,2
abc305_a,Water Station,True,True,feedback_pass_final_pass,solved,solved,accepted,,,7
abc305_b,ABCDEFG,True,True,feedback_pass_final_pass,solved,solved,accepted,,,11
abc305_c,Snuke the Cookie Picker,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: 1 1 != 2 2,1
abc305_d,Sleep Log,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: 4909080 != 4916279,1
abc305_e,Art Gallery on Graph,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=1: 31585 98669 105896 != 31586 98670 105897,1
abc306_a,Echo,True,True,feedback_pass_final_pass,solved,solved,accepted,,,6
abc306_b,Base 2,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: 15357551735529472910 != 8196788687340504235,2
abc306_c,Centers,True,True,feedback_pass_final_pass,solved,solved,accepted,,,12
abc306_d,Poisonous Full,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: 2 != 1,1
abc306_e,Best Performances,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=21: 6 != 7,2
abc307_a,Weekly Records,True,True,feedback_pass_final_pass,solved,solved,accepted,,,8
abc307_b,racecar,True,True,feedback_pass_final_pass,solved,solved,accepted,,,12
abc307_c,Ideal Sheet,False,False,feedback_fail_final_fail,spec_induced,spec_induced,runtime_error,-4,Runtime Error,1
abc307_d,Mismatched Parentheses,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0:  != (,1
abc307_e,Distinct Adjacent,False,False,feedback_fail_final_fail,spec_induced,spec_induced,time_limit_exceeded,-3,Time Limit Exceeded,3
abc308_a,New Scheme,True,True,feedback_pass_final_pass,solved,solved,accepted,,,12
abc308_b,Default Price,False,False,feedback_fail_final_fail,spec_induced,spec_induced,runtime_error,-4,Runtime Error,1
abc308_c,Standings,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: 1918 11597 17853 18435 27510 36081 39935 42885 44371 48618 49897 55068 55427 56879 68785 69471 79102 80279 92312 93070 100655 103804 112188 120056 121...(truncated) ...964 132010 134807 135664 137623 141914 143965 145802 146453 149774 158587 161039 172832 177924 178434 180944 189482 190921 192337 192719 193712 194924 != 48618 36081 55427 103804 166739 27510 144677 120056 17853 18435 1918 131511 69471 80279 112188 93070 55068 68785 121207 56879 42885 44371 49897 79102 ...(truncated) ...4 145802 135664 50498 18173 95742 192337 68098 4351 194924 109710 146453 158587 2349 97210 190921 27285 112090 189482 132010 92941 177924 141914 68054,8
abc308_d,Snuke Maze,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: No != Yes,1
abc308_e,MEX,False,False,feedback_fail_final_fail,spec_induced,spec_induced,runtime_error,-4,Runtime Error,1
abc308_f,Vouchers,False,False,feedback_fail_final_fail,spec_induced,spec_induced,time_limit_exceeded,-3,Time Limit Exceeded,2
abc309_a,Nine,True,True,feedback_pass_final_pass,solved,solved,accepted,,,10
abc309_b,Rotate,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: 110 != 11,1
abc309_c,Medicine,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: -1 != 310,2
abc309_d,Add One Edge,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: 0 != 1,1
abc309_e,Family and Insurance,False,False,feedback_fail_final_fail,spec_induced,spec_induced,runtime_error,-4,Runtime Error,1
abc310_a,Order Something Else,True,True,feedback_pass_final_pass,solved,solved,accepted,,,12
abc310_b,Strictly Superior,False,False,feedback_fail_final_fail,unknown,unknown,runtime_error,-4,Runtime Error,1
abc310_c,Reversible,True,True,feedback_pass_final_pass,solved,solved,accepted,,,12
abc310_d,Peaceful Teams,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: 6 != 1,1
abc310_e,NAND repeatedly,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: 1 != 0,1
abc310_f,Make 10 Again,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: 0 != 299473306,3
abc311_a,First ABC,True,True,feedback_pass_final_pass,solved,solved,accepted,,,10
abc311_b,Vacation Together,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: 2 != 3,1
abc311_c,Find it!,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=1: 1 1 != 1 2,1
abc311_d,Grid Ice Floor,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: 206 != 102,4
abc311_e,Defect,False,False,feedback_fail_final_fail,spec_induced,spec_induced,time_limit_exceeded,-3,Time Limit Exceeded,2
abc312_a,Chord,True,True,feedback_pass_final_pass,solved,solved,accepted,,,11
abc312_b,TaK Code,False,False,feedback_fail_final_fail,unknown,unknown,wrong_answer,-2,Wrong answer: mismatched output length,1
abc312_c,Invisible Hand,True,True,feedback_pass_final_pass,solved,solved,accepted,,,12
abc312_d,Count Bracket Sequences,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: 1 != 0,1
abc312_e,Tangency of Cuboids,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: 1 != 6,2
abc312_f,Cans and Openers,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: 36218263566310 != 54663541418029,1
abc313_a,To Be Saikyo,False,False,feedback_fail_final_fail,spec_induced,spec_induced,runtime_error,-4,Runtime Error,1
abc313_b,Who is Saikyo?,False,False,feedback_fail_final_fail,unknown,unknown,wrong_answer,-2,Wrong answer at output_line_idx=0: 2 != 1,3
abc313_c,Approximate Equalization 2,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: 24462000458013 != 21470052535619,6
abc314_a,3.14,True,True,feedback_pass_final_pass,solved,solved,accepted,,,5
abc314_b,Roulette,True,True,feedback_pass_final_pass,solved,solved,accepted,,,12
abc314_c,Rotate Colored Subsequence,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: rxzukmofmjqjycxuljixkewrpsrppzixhmvsxeaqltqajmvzrbotyyfapdplkuaftwcmgnuxecfouxavxekvfwzpvvrnbkfpcvocnlkoagpcqpjoxxdyzyvhtvsbnugwpxbttzhsqdikltscbfhacs...(truncated) ...prncowuapcmkhvpllgoprymhgyfjsverkhredqzsmxtcnfshjqvbdfiwatvmrmpqglgkoltabsaqroodipiyjijfyiosxplhdwvyqacrbcbzrayuaahjcmpoglokcxpckxeonhlfrearhefpgtlehj != dswgdeohbtyqxjevcztyoqyauzcdtdfktlzomdqtykynzgvdxyyymnfyfossqxjmwjjqhhilwlyeeryjvzrzwfnypwoqojcgjlkkiqcpangmetnibuagvdptoolisggtskhvrocqruppjiyjiezmbv...(truncated) ...jqkddymzfgxsiylnjovvghvfokuhkdsqwozxtyerlnracbhmxfsvlehsrigfrbkknfsiavgqejfauafrsmwhiauhrnahkngxxephoiydrjgwouumjgzmqxryavoudusyzieztfwzkegmkhlvpqyfre,2
abc314_d,LOWER,False,False,feedback_fail_final_fail,spec_induced,spec_induced,runtime_error,-4,Runtime Error,1
abc314_e,Roulettes,False,False,feedback_fail_final_fail,spec_induced,spec_induced,runtime_error,-4,Runtime Error,1
abc314_f,A Certain Game,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: 249561088 0 != 499122177 499122177,1
abc315_a,tcdr,True,True,feedback_pass_final_pass,solved,solved,accepted,,,9
abc315_b,The Middle Day,True,True,feedback_pass_final_pass,solved,solved,accepted,,,12
abc315_c,Flavors,False,False,feedback_fail_final_fail,spec_induced,spec_induced,time_limit_exceeded,-3,Time Limit Exceeded,6
abc315_d,Magical Cookies,False,False,feedback_fail_final_fail,spec_induced,spec_induced,runtime_error,-4,Runtime Error,1
abc315_e,Prerequisites,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: Error during topological sort: '<' not supported between instances of 'list' and 'int' != 572 384 483 58 414 596 25 99 431 604 538 179 516 118 36 405 204 403 585 73 387 589 172 232 575 358 564 438 541 319 556 346 154 352 312 567 66 309 202 ...(truncated) ... 603 613 77 412 120 548 115 399 339 116 80 566 432 485 448 333 308 406 479 286 579 221 195 164 97 287 28 254 452 336 513 104 525 17 329 577 60 349 409,1
abc315_f,Shortcuts,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: 14142.13562373095 != 14142.13562373095048840810,2
abc318_a,Full Moon,True,True,feedback_pass_final_pass,solved,solved,accepted,,,12
abc318_b,Overlapping sheets,True,True,feedback_pass_final_pass,solved,solved,accepted,,,12
abc318_c,Blue Spring,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: 10 != 100,3
abc318_d,General Weighted Max Matching,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: 0 != 3,1
abc318_e,Sandwiches,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: 0 != 1,1
abc319_b,Measure,True,True,feedback_pass_final_pass,solved,solved,accepted,,,12
abc319_c,False Hope,False,False,feedback_fail_final_fail,unknown,unknown,runtime_error,-4,Runtime Error,1
abc319_d,Minimum Width,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: 16232690184948 != 2029433359100,1
abc319_e,Bus Stops,False,False,feedback_fail_final_fail,spec_induced,spec_induced,time_limit_exceeded,-3,Time Limit Exceeded,1
abc320_a,Leyland Number,True,True,feedback_pass_final_pass,solved,solved,accepted,,,6
abc320_b,Longest Palindrome,True,True,feedback_pass_final_pass,solved,solved,accepted,,,12
abc320_c,Slot Strategy 2 (Easy),False,False,feedback_fail_final_fail,unknown,unknown,wrong_answer,-2,Wrong answer at output_line_idx=0: 0 != 2,1
abc320_d,Relative Position,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=1: undecidable != 0 0,2
abc320_e,Somen Nagashi,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: 781589221 != 957021323,1
abc321_a,321,True,True,feedback_pass_final_pass,solved,solved,accepted,,,12
abc321_b,Cutoff,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: 1 != -1,2
abc321_c,321,False,False,feedback_fail_final_fail,spec_induced,spec_induced,time_limit_exceeded,-3,Time Limit Exceeded,9
abc321_d,Set Menu,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: 22688550230915132 != 25527969701142671,3
abc321_e,Complete Binary Tree,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=2: 0 != 1,1
abc322_a,First ABC 2,True,True,feedback_pass_final_pass,solved,solved,accepted,,,8
abc322_b,Prefix and Suffix,True,True,feedback_pass_final_pass,solved,solved,accepted,,,12
abc322_c,Festival,True,True,feedback_pass_final_pass,solved,solved,accepted,,,12
abc322_d,Polyomino,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: No != Yes,9
abc322_e,Product Development,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: -1 != 340994867,5
abc323_a,Weak Beats,True,True,feedback_pass_final_pass,solved,solved,accepted,,,12
abc323_b,Round,True,True,feedback_pass_final_pass,solved,solved,accepted,,,10
abc323_c,World Tour Finals,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: 17 != 13,1
abc323_d,Merge Slimes,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: 268435457 != 1,1
abc323_e,Playlist,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: 796898468 != 757546781,1
abc324_a,Same,True,True,feedback_pass_final_pass,solved,solved,accepted,,,12
abc324_b,3,True,True,feedback_pass_final_pass,solved,solved,accepted,,,12
abc324_c,Error Correction,False,False,feedback_fail_final_fail,spec_induced,spec_induced,runtime_error,-4,Runtime Error,1
abc324_d,Square Permutation,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: 0 != 1,2
abc324_e,Joint Two Strings,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: 41 != 48,3
abc324_f,Beautiful Path,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: 0.0000000000 != 0.9999000000000000,1
abc325_a,Takahashi san,True,True,feedback_pass_final_pass,solved,solved,accepted,,,9
abc325_b,World Meeting,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: 74 != 104,2
abc325_c,Sensors,True,True,feedback_pass_final_pass,solved,solved,accepted,,,12
abc325_d,Printing Machine,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: 1 != 4,1
abc325_e,"Our clients, please wait a moment",False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: 450155887975 != 450156378270,2
abc325_f,Sensor Optimization Dilemma,False,False,feedback_fail_final_fail,spec_induced,spec_induced,time_limit_exceeded,-3,Time Limit Exceeded,2
abc326_a,2UP3DOWN,False,False,feedback_fail_final_fail,unknown,unknown,wrong_answer,-2,Wrong answer at output_line_idx=0: No != Yes,9
abc326_b,326,True,True,feedback_pass_final_pass,solved,solved,accepted,,,11
abc326_c,Peak,True,True,feedback_pass_final_pass,solved,solved,accepted,,,12
abc326_d,ABC Puzzle,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer: mismatched output length,9
abc326_e,"Revenge of ""The Salary of AtCoder Inc.""",False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: 0 != 998244352,2
abc327_a,ab,True,True,feedback_pass_final_pass,solved,solved,accepted,,,12
abc327_b,A^A,True,True,feedback_pass_final_pass,solved,solved,accepted,,,12
abc327_c,Number Place,True,True,feedback_pass_final_pass,solved,solved,accepted,,,12
abc327_d,Good Tuple Problem,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: Yes != No,1
abc327_e,Maximize Rating,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: -96.60229882499897 != -96.602298824998911,3
abc328_a,Not Too Hard,True,True,feedback_pass_final_pass,solved,solved,accepted,,,10
abc328_b,11/11,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: 1 != 2,2
abc328_c,Consecutive,False,False,feedback_fail_final_fail,implementation_induced,implementation_induced,time_limit_exceeded,-3,Time Limit Exceeded,2
abc328_d,Take ABC,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: ACBBBBCBAABABABABBABBCBCBACACCBBACBBAACACCBAAACCCCACBCBBABABAACAACBBCCCCBBAACBBACCBACBCBAABACBCBABBCACCACBBABBCCCAABABBCBCCBCCBCCBACBABBBBBACABAABACAB...(truncated) ...AAAAACBBCABBCBABACCBCCBBCACCCCAACBACACBBABAACCCBBBAACCBBCAAAABBCCBBABBAACACBCBBCBBBCBCCBCBCBBBBCBBBAAAACCAACABBBAACCCBCAABBBBCAACBCCBAABACBBABAACBCBAC != ACBBBBCBAABABABABBABBCBCBACACCBBACBBAACACCBAAACCCCACBCBBABABAACAACBBCCCCBBAACBBACCBACBCBAABACBCBABBCACCACBBABBCCCAABABBCBCCBCCBCCBACBABBBBBACABAABACAB...(truncated) ...AAAAACBBCABBCBABACCBCCBBCACCCCAACBACACBBABAACCCBBBAACCBBCAAAABBCCBBABBAACACBCBBCBBBCBCCBCBCBBBBCBBBAAAACCAACABBBAACCCBCAABBBBCAACBCCBAABACBBABAACBCBAC,5
abc328_e,Modulo MST,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: 135033302319808 != 35585030949467,8
abc329_a,Spread,True,True,feedback_pass_final_pass,solved,solved,accepted,,,6
abc329_b,Next,True,True,feedback_pass_final_pass,solved,solved,accepted,,,12
abc329_c,Count xxx,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: 59954051 != 15485,1
abc329_d,Election Quick Report,True,True,feedback_pass_final_pass,solved,solved,accepted,,,12
abc329_e,Stamp,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: Yes != No,1
abc329_f,Colored Ball,False,False,feedback_fail_final_fail,unknown,unknown,time_limit_exceeded,-3,Time Limit Exceeded,7
abc330_a,Counting Passes,True,True,feedback_pass_final_pass,solved,solved,accepted,,,12
abc330_b,Minimize Abs 1,True,True,feedback_pass_final_pass,solved,solved,accepted,,,12
abc330_c,Minimize Abs 2,False,False,feedback_fail_final_fail,unknown,unknown,wrong_answer,-2,Wrong answer at output_line_idx=0: inf != 1,3
abc330_d,Counting Ls,True,True,feedback_pass_final_pass,solved,solved,accepted,,,12
abc330_e,Mex and Update,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: 1 != 11,4
abc331_a,Tomorrow,True,True,feedback_pass_final_pass,solved,solved,accepted,,,8
abc331_b,Buy One Carton of Milk,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: 3 != 2,1
abc331_c,Sum of Numbers Greater Than Me,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: -1 != 0,1
abc331_d,Tile Pattern,False,False,feedback_fail_final_fail,spec_induced,spec_induced,time_limit_exceeded,-3,Time Limit Exceeded,1
abc331_e,Set Meal,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: 199598 != 168329,1
abc332_a,Online Shopping,True,True,feedback_pass_final_pass,solved,solved,accepted,,,12
abc332_b,Glass and Mug,True,True,feedback_pass_final_pass,solved,solved,accepted,,,12
abc332_c,T,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: 0 != 1,2
abc332_d,Swapping Puzzle,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: -1 != 1,1
abc333_a,Three Threes,True,True,feedback_pass_final_pass,solved,solved,accepted,,,7
abc333_b,Pentagon,True,True,feedback_pass_final_pass,solved,solved,accepted,,,12
abc333_c,Repunit Trio,True,False,feedback_pass_final_fail,solved,unknown,time_limit_exceeded,-3,Time Limit Exceeded,1
abc333_d,Erase Leaves,False,False,feedback_fail_final_fail,unknown,unknown,wrong_answer,-2,Wrong answer at output_line_idx=0: 14 != 3984,3
abc333_e,Takahashi Quest,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: 1 != 0,2
abc334_a,Christmas Present,True,True,feedback_pass_final_pass,solved,solved,accepted,,,10
abc334_b,Christmas Trees,True,True,feedback_pass_final_pass,solved,solved,accepted,,,12
abc334_c,Socks 2,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: 100000 != 0,1
abc334_d,Reindeer and Sleigh,True,True,feedback_pass_final_pass,solved,solved,accepted,,,12
abc334_e,Christmas Color Grid 1,False,False,feedback_fail_final_fail,spec_induced,spec_induced,time_limit_exceeded,-3,Time Limit Exceeded,1
abc335_a,202<s>3</s>,True,True,feedback_pass_final_pass,solved,solved,accepted,,,12
abc335_b,Tetrahedral Number,True,True,feedback_pass_final_pass,solved,solved,accepted,,,11
abc335_c,Loong Tracking,False,False,feedback_fail_final_fail,spec_induced,spec_induced,time_limit_exceeded,-3,Time Limit Exceeded,2
abc335_d,Loong and Takahashi,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: 7 8 9 != 1 2 3,1
abc336_a,Long Loong,True,True,feedback_pass_final_pass,solved,solved,accepted,,,8
abc336_b,CTZ,True,True,feedback_pass_final_pass,solved,solved,accepted,,,12
abc336_c,Even Digits,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: 2222222222 != 8844,2
abc336_d,Pyramid,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: 100000 != 1,1
abc337_a,Scoreboard,True,True,feedback_pass_final_pass,solved,solved,accepted,,,10
abc337_b,Extended ABC,True,True,feedback_pass_final_pass,solved,solved,accepted,,,12
abc337_c,Lining Up 2,False,False,feedback_fail_final_fail,unknown,unknown,wrong_answer,-2,Wrong answer at output_line_idx=0: 2 0 != 1 2,2
abc337_d,Cheating Gomoku Narabe,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: 0 != 1,2
abc337_e,Bad Juice,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer: mismatched output length,1
abc338_a,Capitalized?,True,True,feedback_pass_final_pass,solved,solved,accepted,,,12
abc338_b,Frequency,True,True,feedback_pass_final_pass,solved,solved,accepted,,,8
abc338_c,Leftover Recipes,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: 142857 != 166666,2
abc338_d,Island Tour,False,False,feedback_fail_final_fail,spec_induced,spec_induced,runtime_error,-4,Runtime Error,1
abc338_e,Chords,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: Yes != No,3
abc338_f,Negative Traveling Salesman,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: No != 0,1
abc339_a,TLD,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: rjvctjxgbauhyg.xkfvu != xkfvu,1
abc339_b,Langton's Takahashi,True,True,feedback_pass_final_pass,solved,solved,accepted,,,12
abc339_c,Perfect Bus,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: 241687546858 != 0,2
abc339_d,Synchronized Players,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: -1 != 36,1
abc340_a,Arithmetic Progression,True,True,feedback_pass_final_pass,solved,solved,accepted,,,10
abc340_b,Append,True,True,feedback_pass_final_pass,solved,solved,accepted,,,12
abc340_c,Divide and Divide,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: 2477973963474149 != 62175523236641976,2
abc340_d,Super Takahashi Bros.,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: 1073741941 != 99,2
abc340_e,Mancala 2,False,False,feedback_fail_final_fail,spec_induced,spec_induced,time_limit_exceeded,-3,Time Limit Exceeded,1
abc341_a,Print 341,True,True,feedback_pass_final_pass,solved,solved,accepted,,,9
abc341_b,Foreign Exchange,True,True,feedback_pass_final_pass,solved,solved,accepted,,,12
abc341_c,Takahashi Gets Lost,False,False,feedback_fail_final_fail,spec_induced,spec_induced,time_limit_exceeded,-3,Time Limit Exceeded,7
abc341_d,Only one of two,True,True,feedback_pass_final_pass,solved,solved,accepted,,,12
abc341_e,Alternating String,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: No != Yes,1
abc341_f,Breakdown,False,False,feedback_fail_final_fail,spec_induced,spec_induced,runtime_error,-4,Runtime Error,1
abc342_a,Yay!,True,True,feedback_pass_final_pass,solved,solved,accepted,,,10
abc342_b,Which is ahead?,True,True,feedback_pass_final_pass,solved,solved,accepted,,,12
abc342_c,Many Replacement,False,False,feedback_fail_final_fail,implementation_induced,implementation_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: lpq != iii,3
abc342_d,Square Pair,False,False,feedback_fail_final_fail,spec_induced,spec_induced,time_limit_exceeded,-3,Time Limit Exceeded,4
abc342_e,Last Train,False,False,feedback_fail_final_fail,spec_induced,spec_induced,time_limit_exceeded,-3,Time Limit Exceeded,1
abc343_a,Wrong Answer,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: 0 != 2,1
abc343_b,Adjacency Matrix,True,True,feedback_pass_final_pass,solved,solved,accepted,,,12
abc343_c,343,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: 8 != 343,5
abc343_d,Diversity of Scores,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: 1 != 2,1
